,temp_air,ghi,dni,dhi,wind_speed
2021-10-30 08:00:00,23.6,847.0,737.89,228.0,4.62
2021-10-30 09:00:00,25.44,1011.0,929.29,150.0,4.34
2021-10-30 10:00:00,26.56,1065.0,965.47,139.0,4.07
2021-10-30 11:00:00,27.34,1050.0,996.29,119.0,4.21
2021-10-30 12:00:00,28.1,936.0,943.51,130.0,3.86
2021-10-30 13:00:00,28.08,747.0,820.51,153.0,3.59
2021-10-30 14:00:00,27.89,548.0,763.94,126.0,3.38
2021-10-30 15:00:00,25.37,99.0,0.0,99.0,5.72
2021-10-30 16:00:00,20.36,28.0,0.0,28.0,5.72
2021-10-30 17:00:00,17.83,0.0,-0.0,0.0,4.0
2021-10-30 18:00:00,17.44,0.0,-0.0,0.0,0.34
2021-10-30 19:00:00,18.44,0.0,-0.0,0.0,2.9
2021-10-30 20:00:00,17.9,0.0,-0.0,0.0,3.93
2021-10-30 21:00:00,17.25,0.0,-0.0,0.0,3.59
2021-10-30 22:00:00,16.74,0.0,-0.0,0.0,3.24
2021-10-30 23:00:00,15.97,0.0,-0.0,0.0,3.45
2021-10-31 00:00:00,15.68,0.0,-0.0,0.0,3.59
2021-10-31 01:00:00,15.55,0.0,-0.0,0.0,3.66
2021-10-31 02:00:00,15.51,0.0,-0.0,0.0,3.59
2021-10-31 03:00:00,15.37,0.0,-0.0,0.0,3.66
2021-10-31 04:00:00,15.46,43.0,65.7,36.0,3.66
2021-10-31 05:00:00,17.25,94.0,0.0,94.0,3.52
2021-10-31 06:00:00,19.28,90.0,0.0,90.0,4.34
2021-10-31 07:00:00,20.82,450.0,136.33,354.0,5.72
2021-10-31 08:00:00,22.79,569.0,161.77,433.0,5.86
2021-10-31 09:00:00,24.12,330.0,2.15,328.0,5.52
2021-10-31 10:00:00,25.0,560.0,74.94,488.0,5.17
2021-10-31 11:00:00,25.82,549.0,79.05,475.0,5.03
2021-10-31 12:00:00,26.01,851.0,705.62,247.0,4.83
2021-10-31 13:00:00,25.76,780.0,924.45,109.0,4.34
2021-10-31 14:00:00,24.54,535.0,715.92,138.0,4.76
2021-10-31 15:00:00,20.77,321.0,647.36,92.0,6.0
2021-10-31 16:00:00,17.04,94.0,349.98,46.0,1.85
2021-10-31 17:00:00,17.13,0.0,-0.0,0.0,2.0
2021-10-31 18:00:00,17.22,0.0,-0.0,0.0,2.14
2021-10-31 19:00:00,17.31,0.0,-0.0,0.0,2.28
2021-10-31 20:00:00,17.4,0.0,-0.0,0.0,2.43
2021-10-31 21:00:00,17.5,0.0,-0.0,0.0,2.57
2021-10-31 22:00:00,17.59,0.0,-0.0,0.0,2.72
2021-10-31 23:00:00,17.68,0.0,-0.0,0.0,2.86
2021-11-01 00:00:00,17.77,0.0,-0.0,0.0,3.0
2021-11-01 01:00:00,17.86,0.0,-0.0,0.0,3.15
2021-11-01 02:00:00,17.95,0.0,-0.0,0.0,3.29
2021-11-01 03:00:00,18.04,0.0,-0.0,0.0,3.43
2021-11-01 04:00:00,18.13,17.0,0.0,17.0,3.58
2021-11-01 05:00:00,18.22,150.0,36.74,138.0,3.72
2021-11-01 06:00:00,18.31,254.0,33.95,236.0,3.86
2021-11-01 07:00:00,18.4,756.0,889.39,128.0,4.01
2021-11-01 08:00:00,24.0,928.0,938.99,137.0,7.72
2021-11-01 09:00:00,25.08,1035.0,952.93,149.0,8.76
2021-11-01 10:00:00,25.74,1035.0,842.81,224.0,9.72
2021-11-01 11:00:00,25.95,1040.0,940.62,158.0,10.41
2021-11-01 12:00:00,25.65,939.0,917.59,152.0,10.69
2021-11-01 13:00:00,24.97,776.0,873.96,140.0,10.83
2021-11-01 14:00:00,23.89,568.0,799.4,123.0,10.83
2021-11-01 15:00:00,22.46,333.0,673.85,93.0,10.83
2021-11-01 16:00:00,20.7,100.0,386.05,46.0,10.28
2021-11-01 17:00:00,19.09,0.0,-0.0,0.0,9.45
2021-11-01 18:00:00,17.09,0.0,-0.0,0.0,9.17
2021-11-01 19:00:00,11.58,0.0,-0.0,0.0,9.38
2021-11-01 20:00:00,10.3,0.0,-0.0,0.0,9.03
2021-11-01 21:00:00,9.52,0.0,-0.0,0.0,8.69
2021-11-01 22:00:00,8.6,0.0,-0.0,0.0,8.21
2021-11-01 23:00:00,7.93,0.0,-0.0,0.0,7.93
2021-11-02 00:00:00,7.42,0.0,-0.0,0.0,7.59
2021-11-02 01:00:00,7.04,0.0,-0.0,0.0,7.52
2021-11-02 02:00:00,6.74,0.0,-0.0,0.0,6.83
2021-11-02 03:00:00,6.39,0.0,-0.0,0.0,6.34
2021-11-02 04:00:00,6.27,77.0,383.98,34.0,6.55
2021-11-02 05:00:00,7.46,309.0,686.94,83.0,8.07
2021-11-02 06:00:00,9.59,551.0,826.65,111.0,8.9
2021-11-02 07:00:00,12.24,761.0,880.02,138.0,8.21
2021-11-02 08:00:00,13.8,938.0,943.09,142.0,7.31
2021-11-02 09:00:00,15.28,1050.0,969.62,147.0,6.76
2021-11-02 10:00:00,17.09,1087.0,962.89,159.0,6.55
2021-11-02 11:00:00,18.41,1049.0,938.01,168.0,6.69
2021-11-02 12:00:00,19.21,921.0,829.69,208.0,7.03
2021-11-02 13:00:00,19.31,785.0,873.08,148.0,7.45
2021-11-02 14:00:00,18.7,579.0,817.83,122.0,8.14
2021-11-02 15:00:00,17.32,304.0,462.92,138.0,8.62
2021-11-02 16:00:00,14.87,109.0,455.75,44.0,8.9
2021-11-02 17:00:00,12.16,0.0,-0.0,0.0,8.28
2021-11-02 18:00:00,10.25,0.0,-0.0,0.0,7.66
2021-11-02 19:00:00,9.0,0.0,-0.0,0.0,6.62
2021-11-02 20:00:00,7.96,0.0,-0.0,0.0,6.41
2021-11-02 21:00:00,7.17,0.0,-0.0,0.0,6.0
2021-11-02 22:00:00,6.55,0.0,-0.0,0.0,6.21
2021-11-02 23:00:00,6.04,0.0,-0.0,0.0,5.66
2021-11-03 00:00:00,5.61,0.0,-0.0,0.0,5.03
2021-11-03 01:00:00,5.16,0.0,-0.0,0.0,4.69
2021-11-03 02:00:00,4.76,0.0,-0.0,0.0,4.41
2021-11-03 03:00:00,4.38,0.0,-0.0,0.0,4.28
2021-11-03 04:00:00,4.31,83.0,418.94,35.0,4.0
2021-11-03 05:00:00,5.81,320.0,721.45,81.0,5.31
2021-11-03 06:00:00,8.11,561.0,838.55,113.0,5.59
2021-11-03 07:00:00,10.88,777.0,900.4,138.0,5.59
2021-11-03 08:00:00,13.35,956.0,963.8,141.0,5.38
2021-11-03 09:00:00,15.7,1064.0,973.45,156.0,5.1
2021-11-03 10:00:00,17.75,1106.0,982.17,158.0,4.83
2021-11-03 11:00:00,19.44,1068.0,957.76,167.0,4.41
2021-11-03 12:00:00,20.62,971.0,953.53,150.0,4.07
2021-11-03 13:00:00,21.32,801.0,894.09,147.0,3.86
2021-11-03 14:00:00,21.55,595.0,853.94,116.0,3.86
2021-11-03 15:00:00,21.27,353.0,731.25,89.0,4.07
2021-11-03 16:00:00,20.38,115.0,495.27,43.0,4.41
2021-11-03 17:00:00,18.4,0.0,-0.0,0.0,4.0
2021-11-03 18:00:00,16.63,0.0,-0.0,0.0,5.17
2021-11-03 19:00:00,15.15,0.0,-0.0,0.0,6.48
2021-11-03 20:00:00,13.95,0.0,-0.0,0.0,6.48
2021-11-03 21:00:00,13.09,0.0,-0.0,0.0,6.28
2021-11-03 22:00:00,12.35,0.0,-0.0,0.0,6.41
2021-11-03 23:00:00,11.6,0.0,-0.0,0.0,6.41
2021-11-04 00:00:00,10.81,0.0,-0.0,0.0,6.14
2021-11-04 01:00:00,10.08,0.0,-0.0,0.0,5.93
2021-11-04 02:00:00,9.44,0.0,-0.0,0.0,5.79
2021-11-04 03:00:00,8.92,0.0,-0.0,0.0,5.59
2021-11-04 04:00:00,8.87,84.0,409.98,36.0,5.24
2021-11-04 05:00:00,11.14,318.0,707.72,82.0,6.0
2021-11-04 06:00:00,14.36,555.0,822.51,114.0,6.48
2021-11-04 07:00:00,17.85,773.0,901.09,132.0,6.62
2021-11-04 08:00:00,21.03,936.0,916.05,160.0,6.69
2021-11-04 09:00:00,23.51,1059.0,975.19,148.0,6.62
2021-11-04 10:00:00,25.33,1101.0,984.88,149.0,6.34
2021-11-04 11:00:00,26.68,1058.0,943.52,169.0,6.14
2021-11-04 12:00:00,27.6,951.0,904.2,171.0,5.93
2021-11-04 13:00:00,28.09,815.0,949.11,119.0,5.72
2021-11-04 14:00:00,28.17,590.0,838.27,118.0,5.45
2021-11-04 15:00:00,27.79,351.0,715.33,91.0,5.17
2021-11-04 16:00:00,26.95,104.0,330.77,55.0,4.69
2021-11-04 17:00:00,24.46,0.0,-0.0,0.0,3.66
2021-11-04 18:00:00,22.55,0.0,-0.0,0.0,4.28
2021-11-04 19:00:00,21.5,0.0,-0.0,0.0,5.66
2021-11-04 20:00:00,20.62,0.0,-0.0,0.0,6.07
2021-11-04 21:00:00,19.81,0.0,-0.0,0.0,6.14
2021-11-04 22:00:00,19.07,0.0,-0.0,0.0,5.86
2021-11-04 23:00:00,18.44,0.0,-0.0,0.0,5.52
2021-11-05 00:00:00,17.84,0.0,-0.0,0.0,5.17
2021-11-05 01:00:00,17.3,0.0,-0.0,0.0,4.97
2021-11-05 02:00:00,16.82,0.0,-0.0,0.0,4.97
2021-11-05 03:00:00,16.3,0.0,-0.0,0.0,4.97
2021-11-05 04:00:00,16.11,73.0,242.69,44.0,4.83
2021-11-05 05:00:00,18.22,298.0,584.09,102.0,5.17
2021-11-05 06:00:00,20.86,538.0,758.39,130.0,6.28
2021-11-05 07:00:00,23.65,758.0,866.82,140.0,7.45
2021-11-05 08:00:00,25.7,933.0,929.83,144.0,7.31
2021-11-05 09:00:00,27.36,1038.0,940.65,158.0,6.76
2021-11-05 10:00:00,28.74,1086.0,965.94,151.0,6.48
2021-11-05 11:00:00,29.79,1055.0,959.03,150.0,6.55
2021-11-05 12:00:00,30.37,953.0,936.07,144.0,6.55
2021-11-05 13:00:00,30.51,791.0,892.32,135.0,6.34
2021-11-05 14:00:00,30.28,581.0,817.42,119.0,6.0
2021-11-05 15:00:00,29.71,342.0,669.55,97.0,5.66
2021-11-05 16:00:00,28.74,112.0,417.45,49.0,5.17
2021-11-05 17:00:00,26.34,0.0,-0.0,0.0,3.93
2021-11-05 18:00:00,24.43,0.0,-0.0,0.0,4.28
2021-11-05 19:00:00,23.11,0.0,-0.0,0.0,4.41
2021-11-05 20:00:00,22.08,0.0,-0.0,0.0,4.48
2021-11-05 21:00:00,21.14,0.0,-0.0,0.0,4.48
2021-11-05 22:00:00,20.21,0.0,-0.0,0.0,4.41
2021-11-05 23:00:00,19.36,0.0,-0.0,0.0,4.34
2021-11-06 00:00:00,18.59,0.0,-0.0,0.0,4.07
2021-11-06 01:00:00,17.9,0.0,-0.0,0.0,3.86
2021-11-06 02:00:00,17.24,0.0,-0.0,0.0,3.79
2021-11-06 03:00:00,16.67,0.0,-0.0,0.0,3.86
2021-11-06 04:00:00,16.69,54.0,73.88,45.0,3.86
2021-11-06 05:00:00,19.13,122.0,8.89,119.0,4.07
2021-11-06 06:00:00,21.93,373.0,194.55,268.0,5.38
2021-11-06 07:00:00,24.18,416.0,79.78,359.0,6.62
2021-11-06 08:00:00,26.24,366.0,10.59,357.0,7.38
2021-11-06 09:00:00,27.19,587.0,100.34,493.0,7.59
2021-11-06 10:00:00,27.96,582.0,79.44,505.0,7.38
2021-11-06 11:00:00,28.41,565.0,79.36,490.0,7.1
2021-11-06 12:00:00,29.16,926.0,859.28,182.0,7.1
2021-11-06 13:00:00,29.41,281.0,4.07,278.0,7.45
2021-11-06 14:00:00,29.56,200.0,3.53,198.0,8.28
2021-11-06 15:00:00,29.03,347.0,692.24,92.0,8.0
2021-11-06 16:00:00,28.11,63.0,39.04,57.0,7.52
2021-11-06 17:00:00,26.38,0.0,-0.0,0.0,5.45
2021-11-06 18:00:00,25.71,0.0,-0.0,0.0,4.34
2021-11-06 19:00:00,23.91,0.0,-0.0,0.0,1.59
2021-11-06 20:00:00,22.83,0.0,-0.0,0.0,2.07
2021-11-06 21:00:00,21.92,0.0,-0.0,0.0,2.9
2021-11-06 22:00:00,21.22,0.0,-0.0,0.0,3.24
2021-11-06 23:00:00,20.9,0.0,-0.0,0.0,3.03
2021-11-07 00:00:00,19.66,0.0,-0.0,0.0,2.48
2021-11-07 01:00:00,18.19,0.0,-0.0,0.0,1.66
2021-11-07 02:00:00,17.08,0.0,-0.0,0.0,1.45
2021-11-07 03:00:00,17.18,0.0,-0.0,0.0,1.1
2021-11-07 04:00:00,17.9,9.0,0.0,9.0,0.28
2021-11-07 05:00:00,19.6,102.0,0.0,102.0,0.62
2021-11-07 06:00:00,22.92,470.0,472.88,214.0,1.17
2021-11-07 07:00:00,23.71,690.0,634.17,236.0,2.62
2021-11-07 08:00:00,25.11,91.0,0.0,91.0,3.52
2021-11-07 09:00:00,26.47,608.0,119.4,496.0,5.03
2021-11-07 10:00:00,27.64,575.0,75.22,502.0,5.86
2021-11-07 11:00:00,28.28,553.0,70.79,486.0,6.14
2021-11-07 12:00:00,28.48,612.0,178.69,457.0,5.86
2021-11-07 13:00:00,28.5,445.0,93.39,376.0,5.31
2021-11-07 14:00:00,28.1,173.0,0.0,173.0,4.69
2021-11-07 15:00:00,27.87,205.0,88.99,172.0,4.9
2021-11-07 16:00:00,26.96,117.0,434.53,49.0,4.21
2021-11-07 17:00:00,25.81,0.0,-0.0,0.0,3.52
2021-11-07 18:00:00,24.39,0.0,-0.0,0.0,3.45
2021-11-07 19:00:00,22.8,0.0,-0.0,0.0,3.59
2021-11-07 20:00:00,21.26,0.0,-0.0,0.0,3.72
2021-11-07 21:00:00,20.09,0.0,-0.0,0.0,3.59
2021-11-07 22:00:00,19.02,0.0,-0.0,0.0,3.17
2021-11-07 23:00:00,17.75,0.0,-0.0,0.0,2.48
2021-11-08 00:00:00,16.01,0.0,-0.0,0.0,2.0
2021-11-08 01:00:00,14.69,0.0,-0.0,0.0,2.07
2021-11-08 02:00:00,13.6,0.0,-0.0,0.0,2.21
2021-11-08 03:00:00,12.82,0.0,-0.0,0.0,2.14
2021-11-08 04:00:00,13.23,91.0,412.02,39.0,1.86
2021-11-08 05:00:00,17.52,322.0,694.34,85.0,1.17
2021-11-08 06:00:00,22.78,561.0,830.69,110.0,1.79
2021-11-08 07:00:00,24.9,774.0,899.27,129.0,3.17
2021-11-08 08:00:00,26.83,951.0,960.8,132.0,3.79
2021-11-08 09:00:00,28.35,1058.0,974.21,143.0,4.48
2021-11-08 10:00:00,29.53,1100.0,983.79,144.0,5.03
2021-11-08 11:00:00,30.4,1069.0,977.02,143.0,5.38
2021-11-08 12:00:00,30.93,968.0,954.02,139.0,5.45
2021-11-08 13:00:00,31.12,804.0,910.03,130.0,5.38
2021-11-08 14:00:00,31.01,594.0,836.29,116.0,5.24
2021-11-08 15:00:00,30.48,358.0,712.59,92.0,4.97
2021-11-08 16:00:00,29.48,123.0,464.57,49.0,4.55
2021-11-08 17:00:00,27.31,0.0,-0.0,0.0,3.24
2021-11-08 18:00:00,25.52,0.0,-0.0,0.0,3.24
2021-11-08 19:00:00,24.29,0.0,-0.0,0.0,3.38
2021-11-08 20:00:00,23.17,0.0,-0.0,0.0,3.52
2021-11-08 21:00:00,22.33,0.0,-0.0,0.0,3.66
2021-11-08 22:00:00,21.61,0.0,-0.0,0.0,3.79
2021-11-08 23:00:00,20.58,0.0,-0.0,0.0,3.31
2021-11-09 00:00:00,18.79,0.0,-0.0,0.0,2.55
2021-11-09 01:00:00,17.27,0.0,-0.0,0.0,2.76
2021-11-09 02:00:00,16.2,0.0,-0.0,0.0,2.97
2021-11-09 03:00:00,15.46,0.0,-0.0,0.0,2.97
2021-11-09 04:00:00,15.31,92.0,405.41,40.0,2.62
2021-11-09 05:00:00,18.77,314.0,641.26,94.0,2.21
2021-11-09 06:00:00,22.51,553.0,800.88,117.0,1.45
2021-11-09 07:00:00,25.32,770.0,890.72,130.0,1.03
2021-11-09 08:00:00,27.77,941.0,939.59,139.0,0.41
2021-11-09 09:00:00,30.12,1052.0,965.61,144.0,2.34
2021-11-09 10:00:00,31.82,1094.0,975.42,145.0,3.66
2021-11-09 11:00:00,32.98,1063.0,968.3,144.0,4.83
2021-11-09 12:00:00,33.59,963.0,945.46,140.0,5.79
2021-11-09 13:00:00,33.61,796.0,888.97,136.0,6.41
2021-11-09 14:00:00,33.32,592.0,827.97,117.0,6.97
2021-11-09 15:00:00,32.35,359.0,713.25,91.0,6.9
2021-11-09 16:00:00,31.11,124.0,450.37,51.0,6.21
2021-11-09 17:00:00,29.21,0.0,-0.0,0.0,4.07
2021-11-09 18:00:00,27.47,0.0,-0.0,0.0,3.17
2021-11-09 19:00:00,26.29,0.0,-0.0,0.0,3.79
2021-11-09 20:00:00,25.27,0.0,-0.0,0.0,4.14
2021-11-09 21:00:00,23.79,0.0,-0.0,0.0,3.31
2021-11-09 22:00:00,21.82,0.0,-0.0,0.0,2.69
2021-11-09 23:00:00,20.11,0.0,-0.0,0.0,3.38
2021-11-10 00:00:00,18.83,0.0,-0.0,0.0,3.72
2021-11-10 01:00:00,17.86,0.0,-0.0,0.0,3.38
2021-11-10 02:00:00,17.06,0.0,-0.0,0.0,3.1
2021-11-10 03:00:00,16.29,0.0,-0.0,0.0,2.9
2021-11-10 04:00:00,16.11,93.0,406.97,40.0,2.83
2021-11-10 05:00:00,19.04,323.0,690.4,85.0,2.55
2021-11-10 06:00:00,22.68,559.0,818.99,112.0,1.17
2021-11-10 07:00:00,25.81,773.0,900.36,125.0,2.62
2021-11-10 08:00:00,28.27,939.0,936.06,139.0,4.83
2021-11-10 09:00:00,29.9,1056.0,976.21,137.0,6.21
2021-11-10 10:00:00,31.08,1092.0,972.24,145.0,6.97
2021-11-10 11:00:00,31.89,1062.0,964.89,145.0,7.45
2021-11-10 12:00:00,32.38,956.0,928.92,146.0,7.72
2021-11-10 13:00:00,32.53,796.0,885.48,137.0,7.93
2021-11-10 14:00:00,32.34,593.0,824.92,118.0,8.0
2021-11-10 15:00:00,31.92,357.0,692.73,95.0,7.93
2021-11-10 16:00:00,30.91,128.0,466.97,51.0,7.38
2021-11-10 17:00:00,28.98,0.0,-0.0,0.0,5.59
2021-11-10 18:00:00,27.32,0.0,-0.0,0.0,4.97
2021-11-10 19:00:00,26.13,0.0,-0.0,0.0,4.9
2021-11-10 20:00:00,24.92,0.0,-0.0,0.0,4.76
2021-11-10 21:00:00,23.95,0.0,-0.0,0.0,4.83
2021-11-10 22:00:00,23.03,0.0,-0.0,0.0,4.34
2021-11-10 23:00:00,21.72,0.0,-0.0,0.0,3.24
2021-11-11 00:00:00,20.03,0.0,-0.0,0.0,2.21
2021-11-11 01:00:00,18.15,0.0,-0.0,0.0,1.59
2021-11-11 02:00:00,16.97,0.0,-0.0,0.0,1.59
2021-11-11 03:00:00,16.63,0.0,-0.0,0.0,1.45
2021-11-11 04:00:00,18.36,95.0,408.77,41.0,0.97
2021-11-11 05:00:00,20.78,323.0,681.5,87.0,0.9
2021-11-11 06:00:00,24.75,557.0,807.9,115.0,3.03
2021-11-11 07:00:00,26.75,774.0,898.96,126.0,4.76
2021-11-11 08:00:00,28.4,940.0,934.95,140.0,6.0
2021-11-11 09:00:00,29.77,1051.0,962.44,144.0,6.55
2021-11-11 10:00:00,30.81,1093.0,971.16,146.0,6.9
2021-11-11 11:00:00,31.65,1057.0,952.07,151.0,7.52
2021-11-11 12:00:00,32.04,947.0,896.43,164.0,8.14
2021-11-11 13:00:00,32.12,706.0,581.76,272.0,8.48
2021-11-11 14:00:00,32.0,595.0,823.63,119.0,8.76
2021-11-11 15:00:00,31.26,365.0,722.4,90.0,8.62
2021-11-11 16:00:00,29.88,123.0,393.56,57.0,7.86
2021-11-11 17:00:00,27.98,0.0,-0.0,0.0,5.86
2021-11-11 18:00:00,26.37,0.0,-0.0,0.0,5.1
2021-11-11 19:00:00,24.8,0.0,-0.0,0.0,4.62
2021-11-11 20:00:00,21.08,0.0,-0.0,0.0,5.93
2021-11-11 21:00:00,17.24,0.0,-0.0,0.0,6.83
2021-11-11 22:00:00,15.49,0.0,-0.0,0.0,6.28
2021-11-11 23:00:00,14.71,0.0,-0.0,0.0,5.86
2021-11-12 00:00:00,14.2,0.0,-0.0,0.0,5.38
2021-11-12 01:00:00,13.85,0.0,-0.0,0.0,4.9
2021-11-12 02:00:00,13.56,0.0,-0.0,0.0,4.28
2021-11-12 03:00:00,13.21,0.0,-0.0,0.0,3.86
2021-11-12 04:00:00,13.32,97.0,418.26,41.0,3.52
2021-11-12 05:00:00,15.72,327.0,692.99,86.0,3.45
2021-11-12 06:00:00,19.0,562.0,817.04,114.0,2.41
2021-11-12 07:00:00,22.04,777.0,894.89,131.0,1.17
2021-11-12 08:00:00,24.42,947.0,943.25,139.0,1.45
2021-11-12 09:00:00,26.74,1053.0,957.23,150.0,3.66
2021-11-12 10:00:00,28.34,1095.0,966.03,152.0,4.97
2021-11-12 11:00:00,29.38,1071.0,972.9,144.0,6.07
2021-11-12 12:00:00,29.82,966.0,936.08,147.0,6.76
2021-11-12 13:00:00,29.77,805.0,893.32,137.0,6.97
2021-11-12 14:00:00,29.28,602.0,832.7,119.0,6.76
2021-11-12 15:00:00,28.48,365.0,702.09,96.0,6.21
2021-11-12 16:00:00,27.35,132.0,469.18,52.0,5.45
2021-11-12 17:00:00,25.51,0.0,-0.0,0.0,3.86
2021-11-12 18:00:00,23.68,0.0,-0.0,0.0,3.52
2021-11-12 19:00:00,22.27,0.0,-0.0,0.0,3.66
2021-11-12 20:00:00,20.96,0.0,-0.0,0.0,4.48
2021-11-12 21:00:00,19.26,0.0,-0.0,0.0,5.86
2021-11-12 22:00:00,17.34,0.0,-0.0,0.0,5.93
2021-11-12 23:00:00,16.11,0.0,-0.0,0.0,5.38
2021-11-13 00:00:00,15.32,0.0,-0.0,0.0,4.83
2021-11-13 01:00:00,14.8,0.0,-0.0,0.0,4.48
2021-11-13 02:00:00,14.3,0.0,-0.0,0.0,4.14
2021-11-13 03:00:00,13.89,0.0,-0.0,0.0,3.86
2021-11-13 04:00:00,14.02,102.0,442.55,42.0,3.38
2021-11-13 05:00:00,16.8,334.0,710.29,86.0,3.1
2021-11-13 06:00:00,20.28,571.0,831.73,114.0,1.86
2021-11-13 07:00:00,22.76,788.0,910.29,130.0,1.72
2021-11-13 08:00:00,25.27,960.0,957.44,139.0,3.79
2021-11-13 09:00:00,26.89,1066.0,971.16,149.0,5.45
2021-11-13 10:00:00,27.95,1109.0,979.38,152.0,6.34
2021-11-13 11:00:00,28.67,1079.0,973.79,150.0,6.9
2021-11-13 12:00:00,29.06,979.0,950.52,146.0,7.17
2021-11-13 13:00:00,29.19,813.0,893.89,143.0,7.24
2021-11-13 14:00:00,28.89,609.0,838.28,121.0,7.24
2021-11-13 15:00:00,28.21,371.0,707.97,98.0,7.03
2021-11-13 16:00:00,27.13,137.0,478.88,54.0,6.62
2021-11-13 17:00:00,25.21,0.0,-0.0,0.0,5.1
2021-11-13 18:00:00,23.49,0.0,-0.0,0.0,4.9
2021-11-13 19:00:00,21.98,0.0,-0.0,0.0,5.17
2021-11-13 20:00:00,20.69,0.0,-0.0,0.0,4.9
2021-11-13 21:00:00,19.31,0.0,-0.0,0.0,4.41
2021-11-13 22:00:00,17.93,0.0,-0.0,0.0,4.21
2021-11-13 23:00:00,16.54,0.0,-0.0,0.0,4.55
2021-11-14 00:00:00,15.27,0.0,-0.0,0.0,5.45
2021-11-14 01:00:00,14.21,0.0,-0.0,0.0,5.93
2021-11-14 02:00:00,13.44,0.0,-0.0,0.0,5.66
2021-11-14 03:00:00,12.84,0.0,-0.0,0.0,5.38
2021-11-14 04:00:00,12.7,105.0,459.26,42.0,5.38
2021-11-14 05:00:00,14.17,340.0,721.94,87.0,5.93
2021-11-14 06:00:00,16.56,579.0,839.22,117.0,5.45
2021-11-14 07:00:00,19.26,796.0,916.08,133.0,3.45
2021-11-14 08:00:00,21.11,969.0,962.35,143.0,1.66
2021-11-14 09:00:00,22.84,1076.0,971.35,158.0,1.38
2021-11-14 10:00:00,24.53,1119.0,980.47,160.0,2.34
2021-11-14 11:00:00,25.91,1096.0,990.42,150.0,3.38
2021-11-14 12:00:00,26.75,989.0,952.39,153.0,4.41
2021-11-14 13:00:00,27.06,827.0,910.45,143.0,5.1
2021-11-14 14:00:00,26.86,621.0,857.52,120.0,5.52
2021-11-14 15:00:00,26.17,378.0,716.36,100.0,5.72
2021-11-14 16:00:00,25.0,144.0,516.67,53.0,5.66
2021-11-14 17:00:00,23.2,0.0,-0.0,0.0,4.21
2021-11-14 18:00:00,21.53,0.0,-0.0,0.0,3.38
2021-11-14 19:00:00,20.23,0.0,-0.0,0.0,3.17
2021-11-14 20:00:00,19.11,0.0,-0.0,0.0,3.24
2021-11-14 21:00:00,18.2,0.0,-0.0,0.0,3.59
2021-11-14 22:00:00,17.09,0.0,-0.0,0.0,3.24
2021-11-14 23:00:00,15.36,0.0,-0.0,0.0,3.86
2021-11-15 00:00:00,13.59,0.0,-0.0,0.0,5.86
2021-11-15 01:00:00,12.35,0.0,-0.0,0.0,5.31
2021-11-15 02:00:00,11.72,0.0,-0.0,0.0,4.55
2021-11-15 03:00:00,11.25,0.0,-0.0,0.0,4.28
2021-11-15 04:00:00,11.31,0.0,0.0,0.0,4.14
2021-11-15 05:00:00,13.26,0.0,0.0,0.0,4.62
2021-11-15 06:00:00,16.01,577.0,834.12,117.0,3.93
2021-11-15 07:00:00,18.54,794.0,910.91,134.0,2.83
2021-11-15 08:00:00,20.65,966.0,956.86,144.0,2.9
2021-11-15 09:00:00,22.39,1073.0,966.32,159.0,3.86
2021-11-15 10:00:00,23.67,1122.0,991.81,151.0,4.55
2021-11-15 11:00:00,24.59,1092.0,986.12,149.0,5.03
2021-11-15 12:00:00,25.12,998.0,977.04,139.0,5.52
2021-11-15 13:00:00,25.34,835.0,934.91,131.0,5.66
2021-11-15 14:00:00,25.08,627.0,876.62,113.0,5.79
2021-11-15 15:00:00,24.47,389.0,768.18,89.0,5.72
2021-11-15 16:00:00,23.43,150.0,547.69,52.0,5.72
2021-11-15 17:00:00,21.65,0.0,-0.0,0.0,5.17
2021-11-15 18:00:00,19.96,0.0,-0.0,0.0,5.79
2021-11-15 19:00:00,18.4,0.0,-0.0,0.0,6.34
2021-11-15 20:00:00,17.19,0.0,-0.0,0.0,6.34
2021-11-15 21:00:00,16.09,0.0,-0.0,0.0,6.28
2021-11-15 22:00:00,14.89,0.0,-0.0,0.0,6.55
2021-11-15 23:00:00,13.42,0.0,-0.0,0.0,6.48
2021-11-16 00:00:00,12.01,0.0,-0.0,0.0,6.07
2021-11-16 01:00:00,10.87,0.0,-0.0,0.0,5.93
2021-11-16 02:00:00,10.07,0.0,-0.0,0.0,5.86
2021-11-16 03:00:00,9.52,0.0,-0.0,0.0,5.86
2021-11-16 04:00:00,9.66,113.0,506.79,42.0,5.59
2021-11-16 05:00:00,11.74,351.0,745.53,88.0,6.62
2021-11-16 06:00:00,14.97,593.0,856.31,120.0,6.14
2021-11-16 07:00:00,18.83,817.0,944.45,132.0,5.38
2021-11-16 08:00:00,21.86,988.0,973.54,151.0,4.41
2021-11-16 09:00:00,24.23,1103.0,998.32,158.0,3.79
2021-11-16 10:00:00,26.11,1153.0,1024.61,149.0,3.45
2021-11-16 11:00:00,27.48,1123.0,1018.42,148.0,3.24
2021-11-16 12:00:00,28.34,1026.0,1010.71,136.0,2.9
2021-11-16 13:00:00,28.66,860.0,968.55,129.0,2.48
2021-11-16 14:00:00,28.61,648.0,912.6,111.0,2.0
2021-11-16 15:00:00,28.18,401.0,786.28,92.0,1.59
